id,sentenceId,policyId,appId
6745,We will only use the email collected from student users for the purposes of login and account management.,4,com.classdojo.android
6746,"If you choose to do so, we may collect personal information that is already associated with your connected Authentication Service and you give us permission to use and store this information consistent with this Privacy Policy.",1,com.classdojo.android
6747,"Please see this chart for the detailed categories of personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected, the third parties with whom we disclose personal information for a business purpose, and information on retention periods for the categories of personal information (""Notice at Collection"").",1,com.classdojo.android
6748,"Please see this chart for the detailed categories of personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected, the third parties with whom we disclose personal information for a business purpose, and information on retention periods for the categories of personal information.",1,com.classdojo.android
6749,"Additionally, if you are a California resident you are entitled to certain disclosures regarding our collection and use of your personal information over the past twelve months, Please see this chart for the detailed categories of personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected and the third parties with whom we share or disclose personal information for a business purpose.",1,com.classdojo.android
6750,We Do Not Sell Your Personal Information,1,com.classdojo.android
6751,"As stated throughout this Privacy Policy, ClassDojo does not sell personal information of any ClassDojo Services user to any third-party for any purpose, including for advertising or marketing purposes.",15,com.classdojo.android
6752,"Please note that a sale does not include when we disclose your personal information at your direction, or when otherwise permitted under applicable U. S. state data privacy laws.",1,com.classdojo.android
6753,"ClassDojo does not share its users' personal information to a third party for cross-context behavioral advertising, as those terms are defined under the CCPA.",15,com.classdojo.android
6754,"Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here.",15,com.classdojo.android
6755,"Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here.",1,com.classdojo.android
6756,Third-parties cannot collect any other personally identifiable information from the Service unless you provide it to them directly.,2,com.classdojo.android
6757,"Pursuant to California Civil Code Section 1798.83(c)(2), ClassDojo does not share personal information with third parties for their own direct marketing purposes unless you affirmatively agree to such disclosure.",2,com.classdojo.android
6758,"Please note that if you have opted not to receive legal notice emails from us (or you have not provided us with your email address), those legal notices will still govern your use of the Services, and you are still responsible for reading and understanding them.",3,com.classdojo.android
6759,In this Privacy Policy we explain the ways we collect personal data about you and why we do so,1,com.mtsgames.bikerace3dmoto
6760,"In this Privacy Policy we explain how we use your personal data, and",1,com.mtsgames.bikerace3dmoto
6761,"What personal information do we collect from the people that visit our blog, website or app?",1,com.mtsgames.bikerace3dmoto
6762,"Multi Touch Games and our advertising partners collect and use information about you to improve advertising, targeting and measurement systems so that we can show you relevant third party ads in our games.",37,com.mtsgames.bikerace3dmoto
6763,"To provide our games, Websites and interest-based advertising, we use ad identifiers, cookies and similar technologies.",33,com.mtsgames.bikerace3dmoto
6764,"If we learn that we have collected personal data about a child under age 13, we will delete that data as quickly as possible.",1,com.mtsgames.bikerace3dmoto
6765,"We collect your email address in order to to be in accordance with CANSPAM we agree to the following: if at any time you would like to unsubscribe from receiving future emails, you can email us at",4,com.mtsgames.bikerace3dmoto
6766,"We share anonymized location data with third parties to improve the application, serve advertising and for market research purposes.",23,com.acmeaom.android.myradar
6767,"We share anonymized location data with third parties to improve the application, serve advertising and for market research purposes.",18,com.acmeaom.android.myradar
6768,"We may disclose your personal data to any member of our group of companies (this means our subsidiaries, our ultimate holding company and all its subsidiaries) insofar as reasonably necessary for the purposes, and on the legal bases, set out in this policy.",1,com.acmeaom.android.myradar
6769,"We may disclose your personal data to our insurers and professional advisers insofar as reasonably necessary for the purposes of obtaining or maintaining insurance coverage, managing risks, obtaining professional advice, or the establishment, exercise or defence of legal claims, whether in court proceedings or in an administrative or out-of-court procedure.",1,com.acmeaom.android.myradar
6770,"We may disclose anonymized location and other data to our suppliers or subcontractors. insofar as reasonably necessary to improve your advertising experience, and for monetization and analytics purposes.",23,com.acmeaom.android.myradar
6771,"We may disclose anonymized location and other data to our suppliers or subcontractors. insofar as reasonably necessary to improve your advertising experience, and for monetization and analytics purposes.",18,com.acmeaom.android.myradar
6772,"In addition to other information described in this policy, we may collect and share precise location information, including the presence of connected devices via bluetooth, through methods such as mobile ""SDKs"" by means of our partnership with Cuebiq, which helps cover the costs of developing and maintaining this app and related services thereof.",18,com.acmeaom.android.myradar
6773,"In addition to other information described in this policy, we may collect and share precise location information, including the presence of connected devices via bluetooth, through methods such as mobile ""SDKs"" by means of our partnership with Cuebiq, which helps cover the costs of developing and maintaining this app and related services thereof.",159,com.acmeaom.android.myradar
6774,"In addition to the other information described in this privacy policy, we may collect and share precise location information, including the presence of connected devices via Bluetooth or Wi-Fi, through methods such as mobile ""SDKs"" by means of our partnership with Placer Labs Inc, which helps cover the costs of developing and maintaining this app and related services thereof..",18,com.acmeaom.android.myradar
6775,"In addition to the specific disclosures of personal data set out in this Section 4, we may disclose your personal data where such disclosure is necessary for compliance with a legal obligation to which we are subject, or in order to protect your vital interests or the vital interests of another natural person.",1,com.acmeaom.android.myradar
6776,"We may also disclose your personal data where such disclosure is necessary for the establishment, exercise or defense of legal claims, whether in court proceedings or in an administrative or out-of-court procedure.",1,com.acmeaom.android.myradar
6777,"Where processing has been restricted on this basis, we may continue to store your personal data.",1,com.acmeaom.android.myradar
6778,"For example, we may need to collect these identifiers to award you certain types of prizes under relevant laws.",24,com.yinzcam.nfl.cowboys
6779,"We also may collect internet and electronic network activity information, device identifiers, and information about your use of the Services automatically when you visit or use the Services, including information collected through cookies, web beacons, Local Shared Objects, and other technologies, as described further below.",6,com.yinzcam.nfl.cowboys
6780,"We also may collect internet and electronic network activity information, device identifiers, and information about your use of the Services automatically when you visit or use the Services, including information collected through cookies, web beacons, Local Shared Objects, and other technologies, as described further below.",14,com.yinzcam.nfl.cowboys
6781,"We also may collect internet and electronic network activity information, device identifiers, and information about your use of the Services automatically when you visit or use the Services, including app usage information, including how often you use our application, the events that occur within the application, usage, and performance data, and where the application was downloaded from.",26,com.yinzcam.nfl.cowboys
6782,"We also may collect internet and electronic network activity information, device identifiers, and information about your use of the Services automatically when you visit or use the Services, including app usage information, including how often you use our application, the events that occur within the application, usage, and performance data, and where the application was downloaded from.",28,com.yinzcam.nfl.cowboys
6783,"We may use information that we collect about you for a variety of purposes, including to in the case of location information, for example, to determine your market location for purposes of administering broadcast restrictions for live games or other events, to validate your location to geo-gate certain features or information, to locate a place that you may be searching for in your area, for determining teams and offers in which you may have an interest and providing you with information or relevant advertising based on where you are located.",18,com.yinzcam.nfl.cowboys
6784,"For more information about how we use location data in connection with advertising, please see Section 5, Interest-Based Advertising.",18,com.yinzcam.nfl.cowboys
6785,"We may disclose each of the categories of personal information described above with others for the purposes described above, including as follows aggregate Information: We may disclose aggregate information, such as demographics and usage statistics, to advertisers, sponsors, or other organizations.",73,com.yinzcam.nfl.cowboys
6786,"We may disclose each of the categories of personal information described above with others for the purposes described above, including as follows aggregate Information: We may disclose aggregate information, such as demographics and usage statistics, to advertisers, sponsors, or other organizations.",28,com.yinzcam.nfl.cowboys
6787,"We may disclose each of the categories of personal information described above with others for the purposes described above, including as follows aggregate Information: We may disclose aggregate information, such as demographics and usage statistics, to advertisers, sponsors, or other organizations.",67,com.yinzcam.nfl.cowboys
6788,"We may disclose each of the categories of personal information described above with others for the purposes described above, including as follows aggregate Information: We may disclose aggregate information, such as demographics and usage statistics, to advertisers, sponsors, or other organizations.",10,com.yinzcam.nfl.cowboys
6789,"We may disclose each of the categories of personal information described above with others for the purposes described above, including as follows aggregate Information: We may disclose aggregate information, such as demographics and usage statistics, to advertisers, sponsors, or other organizations.",45,com.yinzcam.nfl.cowboys
6790,"We may disclose each of the categories of personal information described above with others for the purposes described above, including as follows aggregate Information: We may disclose aggregate information, such as demographics and usage statistics, to advertisers, sponsors, or other organizations.",14,com.yinzcam.nfl.cowboys
6791,"We may disclose each of the categories of personal information described above with others for the purposes described above, including as follows geolocation Information: We may disclose your geolocation information to service providers that perform certain functions or services on our behalf.",23,com.yinzcam.nfl.cowboys
6792,"We may disclose each of the categories of personal information described above with others for the purposes described above, including as follows geolocation Information: We may disclose your geolocation information to service providers that perform certain functions or services on our behalf.",18,com.yinzcam.nfl.cowboys
6793,We also may disclose your geolocation information to third parties so that they may provide you with geographically relevant advertising.,23,com.yinzcam.nfl.cowboys
6794,We also may disclose your geolocation information to third parties so that they may provide you with geographically relevant advertising.,18,com.yinzcam.nfl.cowboys
6795,"As noted previously and in accordance with local laws, we may disclose your geolocation information, including precise geolocation information, to service providers that perform certain functions or services on our behalf and to third parties so that they may provide you with geographically relevant advertising.",23,com.yinzcam.nfl.cowboys
6796,"As noted previously and in accordance with local laws, we may disclose your geolocation information, including precise geolocation information, to service providers that perform certain functions or services on our behalf and to third parties so that they may provide you with geographically relevant advertising.",18,com.yinzcam.nfl.cowboys
6797,"When we transfer your personal information to third parties as described in this Privacy Notice, some of these parties may be located in countries other than your own, such as the United States, whose privacy and data protection laws may not be equivalent to those in your country of residence.",2,com.yinzcam.nfl.cowboys
6798,"When we transfer your personal information to third parties as described in this Privacy Notice, some of these parties may be located in countries other than your own, such as the United States, whose privacy and data protection laws may not be equivalent to those in your country of residence.",1,com.yinzcam.nfl.cowboys
6799,"When we transfer your personal information to other countries, we apply appropriate safeguards, to protect your information in accordance with applicable laws.",1,com.yinzcam.nfl.cowboys
6800,"If we learn that a child has provided us with personal information, we will delete it or otherwise comply with applicable law.",1,com.yinzcam.nfl.cowboys
6801,"We may use your personal information collected at an NFL Event to produce, exhibit, advertise or otherwise use your image, voice, or likeness in any and all media now or existing in future as part of NFL's commercial, advertising and marketing activities; and",1,com.yinzcam.nfl.cowboys
6802,"We may use your personal information collected at an NFL Event in the case of images or footage captured on CCTV cameras, to ensure the safety of the venues hosting NFL Events and of individuals attending NFL Events.",1,com.yinzcam.nfl.cowboys
6803,"Sharing your personal information from an NFL Event: We may disclose your personal information captured at an NFL Event with any of the entities set out in this Privacy Notice, as described in Disclosure of Information.",1,com.yinzcam.nfl.cowboys
6804,"Some of the practices described may not be relevant to you, since the ways we collect, use, and disclose personal information vary based on our relationship with an individual.",1,com.yinzcam.nfl.cowboys
6805,"Please review the rest of this Privacy Notice for more information about the circumstances in which we sell or share personal information, such as internet and electronic network activity information, device identifiers, and other information about your use of the Services we collect automatically when you visit or use the Services, and to exercise your rights to opt out.",2,com.yinzcam.nfl.cowboys
6806,"Please review the rest of this Privacy Notice for more information about the circumstances in which we sell or share personal information, such as internet and electronic network activity information, device identifiers, and other information about your use of the Services we collect automatically when you visit or use the Services, and to exercise your rights to opt out.",6,com.yinzcam.nfl.cowboys
6807,"Please review the rest of this Privacy Notice for more information about the circumstances in which we sell or share personal information, such as internet and electronic network activity information, device identifiers, and other information about your use of the Services we collect automatically when you visit or use the Services, and to exercise your rights to opt out.",26,com.yinzcam.nfl.cowboys
6808,"Please review the rest of this Privacy Notice for more information about the circumstances in which we sell or share personal information, such as internet and electronic network activity information, device identifiers, and other information about your use of the Services we collect automatically when you visit or use the Services, and to exercise your rights to opt out.",1,com.yinzcam.nfl.cowboys
6809,"In certain circumstances we may use your personal information to pursue legitimate interests of our own, but this is provided your interests and fundamental rights do not override those interests.",1,com.yinzcam.nfl.cowboys
6810,"We may use your personal information for the following primary purposes, which are directly linked to the services you request from us and your legal relationship with us.",1,com.yinzcam.nfl.cowboys
6811,"In addition, we may use your personal information for the other purposes listed in the ""Use of Information"" section of the Privacy Notice, which may be considered secondary purposes under Mexican law.",1,com.yinzcam.nfl.cowboys
6812,"We may share your personal information as provided in the Privacy Notice, but, to the extent permitted by law, you may withdraw your consent to this sharing by contacting us as indicated in the ""Contact Us"" section of the Privacy Notice.",1,com.yinzcam.nfl.cowboys
6813,"We store your name and contact information, but we don't store credit card numbers (except with your permission and in one of our secured payment gateways).",17,com.zoho.crm
6814,"We store your name and contact information, but we don't store credit card numbers (except with your permission and in one of our secured payment gateways).",5,com.zoho.crm
6815,"We will disclose personal information if it's necessary to comply with a legal obligation, prevent fraud, enforce an agreement, or protect our users' safety.",1,com.zoho.crm
6816,"You can always contact us to: ask questions about our privacy practices, request a GDPR-compliant Data Processing Addendum, alert us if you believe we have collected personal data from a minor, or ask to have your personal information removed from our blogs or forums.",1,com.zoho.crm
6817,We collect information about you only if we need the information for some legitimate purpose.,20,com.zoho.crm
6818,"You may also provide us with more information such as your photo, time zone and language, but we dont require that information to sign up for an account.",18,com.zoho.crm
6819,"When you submit your card information, we store the name and address of the cardholder, the expiry date and the last four digits of the credit card number.",5,com.zoho.crm
6820,"Information from browsers, devices and servers : When you visit our websites, we collect information that web browsers, mobile devices and servers make available, such as the internet protocol address, browser type, language preference, time zone, referring URL, date and time of access, operating system, mobile device manufacturer and mobile network information.",18,com.zoho.crm
6821,"Information from application logs and mobile analytics : We collect information about your use of our products, services and mobile applications from application logs and in-house usage analytics tools, and use it to understand how your use and needs can improve our products.",14,com.zoho.crm
6822,"Referrals : If someone has referred any of our products or services to you through any of our referral programs, that person may have provided us your name, email address and other personal information.",4,com.zoho.crm
6823,"Referrals : If someone has referred any of our products or services to you through any of our referral programs, that person may have provided us your name, email address and other personal information.",5,com.zoho.crm
6824,"Referrals : If someone has referred any of our products or services to you through any of our referral programs, that person may have provided us your name, email address and other personal information.",1,com.zoho.crm
6825,"If you provide us information about another person, or if another person gives us your information, we will only use that information for the specific reason for which it was provided to us.",20,com.zoho.crm
6826,We do not sell any personal information.,1,com.zoho.crm
6827,"We may need to share your personal information and aggregated or de-identified information with third-party service providers that we engage, such as marketing and advertising partners, event organizers, web analytics providers and payment processors.",1,com.zoho.crm
6828,"We may need to share your personal information and aggregated or de-identified information with third-party service providers that we engage, such as marketing and advertising partners, event organizers, web analytics providers and payment processors.",2,com.zoho.crm
6829,"Domain registrars : When you register a domain through Zoho from domain name registrars, we share your name and contact information such as your physical address, email address and phone number with them as per the ICANN domain registration rules.",16,com.zoho.crm
6830,"Domain registrars : When you register a domain through Zoho from domain name registrars, we share your name and contact information such as your physical address, email address and phone number with them as per the ICANN domain registration rules.",4,com.zoho.crm
6831,"Domain registrars : When you register a domain through Zoho from domain name registrars, we share your name and contact information such as your physical address, email address and phone number with them as per the ICANN domain registration rules.",5,com.zoho.crm
6832,"Domain registrars : When you register a domain through Zoho from domain name registrars, we share your name and contact information such as your physical address, email address and phone number with them as per the ICANN domain registration rules.",17,com.zoho.crm
6833,"Reselling partners : We may share your personal information with our authorized reselling partners in your region, solely for the purpose of contacting you about products that you have downloaded or services that you have signed up for.",1,com.zoho.crm
6834,"Marketplace application developers : When you install or purchase any application developed using Zoho's APIs that is posted on Zohos online marketplace, your name and email address will be shared with the developer of the application, so they may engage with you directly as the provider of that application or service.",5,com.zoho.crm
6835,"Marketplace application developers : When you install or purchase any application developed using Zoho's APIs that is posted on Zohos online marketplace, your name and email address will be shared with the developer of the application, so they may engage with you directly as the provider of that application or service.",4,com.zoho.crm
6836,"If you choose to enable any third-party integrations, you may be allowing the third party to access your service data and personal information about you.",2,com.zoho.crm
6837,"If we become aware that a child under 16 has provided us with personal information, we will take steps to delete such information.",1,com.zoho.crm
6838,"If you believe that a child under 16 years has provided personal information to us, please write to privacy@zohocorp.com with the details, and we will take the necessary steps to delete the information we hold about that child.",1,com.zoho.crm
6839,We share your personal information and service data within the Zoho Group and with third parties engaged by Zoho Group for the purposes described above.,2,com.zoho.crm
6840,We share your personal information and service data within the Zoho Group and with third parties engaged by Zoho Group for the purposes described above.,1,com.zoho.crm
6841,"As a safety measure, we recommend that you not share any personal information with these third parties unless you've checked their privacy policies and assured yourself of their privacy practices.",2,com.zoho.crm
6842,"We may disclose personal information and service data to a third party if we believe that such disclosure is necessary for preventing fraud, spam filtering, investigating any suspected illegal activity, enforcing our agreements or policies, or protecting the safety of our users.",1,com.zoho.crm
6843,"We may disclose personal information and service data to a third party if we believe that such disclosure is necessary for preventing fraud, spam filtering, investigating any suspected illegal activity, enforcing our agreements or policies, or protecting the safety of our users.",2,com.zoho.crm
6844,We collect personal data because: it allows us to provide the Services offered through the Sites; it allows us to respond to questions you or others may have about the Sites or the information provided to you or others on or through the Sites; and it helps us provide and improve the Sites and the information provided from or through the Sites.,1,com.levelex.gastroex
6845,"For example, we may cross-check the personal data you provide to us against information that might be otherwise available through other entities in order to prevent or detect fraud.",1,com.levelex.gastroex
6846,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: updating our records.",1,com.levelex.gastroex
6847,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: monitoring your Sites use history and information reviewed.",1,com.levelex.gastroex
6848,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: verifying your identity.",1,com.levelex.gastroex
6849,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: obtaining demographic information of our users.",1,com.levelex.gastroex
6850,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: in connection with any application for employment with the Company.",1,com.levelex.gastroex
6851,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: internal analysis for our business management purposes.",1,com.levelex.gastroex
6852,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: any statutory or regulatory purpose which requires the processing of your personal data.",1,com.levelex.gastroex
6853,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: legal and regulatory compliance.",1,com.levelex.gastroex
6854,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: fraud and crime prevention.",1,com.levelex.gastroex
6855,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: internal or external audits; and",1,com.levelex.gastroex
6856,"We also collect your personal data, and you hereby consent to our use of your personal data, for the following additional purposes which may be included in, or part of, the Services: any other purpose for which valid consent is obtained.",1,com.levelex.gastroex
6857,We may collect all types of personal data.,1,com.levelex.gastroex
6858,"In addition to the above, we may also collect other data (apart from personal data) from you which is not personal data, such as anonymized or de-identified or aggregated data (i.e., data which is not and cannot be associated with any particular individual) about our users or our users' habits using the Sites, such as de-identified geographic information, or information about the types of devices used with the Sites.",11,com.levelex.gastroex
6859,"In addition to the above, we may also collect other data (apart from personal data) from you which is not personal data, such as anonymized or de-identified or aggregated data (i.e., data which is not and cannot be associated with any particular individual) about our users or our users' habits using the Sites, such as de-identified geographic information, or information about the types of devices used with the Sites.",1,com.levelex.gastroex
6860,"We may also anonymize or de-identify personal data provided by you, and use such anonymized or de-identified data in connection with our business, our Services or otherwise as we deem appropriate.",7,com.levelex.gastroex
6861,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you provide it to us by filling out forms or providing/submitting other information on or through the Sites.",20,com.levelex.gastroex
6862,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you submit information to us through ""Get In Touch,"" ""Contact,"" ""Reach Out To Learn More,"" our ""Careers"" links, or any other links on any of the Sites.",20,com.levelex.gastroex
6863,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you sign up for our Newsletter or other marketing or informational opportunities.",20,com.levelex.gastroex
6864,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you send us e-mail or submit any inquiry on or through the Sites, including in connection with a ""contact customer service"" request or inquiry.",20,com.levelex.gastroex
6865,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you send us e-mail or submit any inquiry on or through the Sites, including in connection with a ""contact customer service"" request or inquiry.",4,com.levelex.gastroex
6866,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you provide information via phone or in person.",20,com.levelex.gastroex
6867,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you provide us with information in writing and send it to us other than via e-mail, phone or in person (i.e., mail, FedEx, etc.).",20,com.levelex.gastroex
6868,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you provide us with documentation.",20,com.levelex.gastroex
6869,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you enter into any agreement with us, whether or not same is through the Sites.",20,com.levelex.gastroex
6870,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you visit us on social media, including but not limited through, Facebook, LinkedIn, X (f/k/a Twitter), or YouTube.",20,com.levelex.gastroex
6871,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you provide us information on or through any Company online portal.",20,com.levelex.gastroex
6872,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you provide us with information which may contain personal data.",20,com.levelex.gastroex
6873,"We collect information about you (including personal data) when you Give Us Information, You may provide us information when you provide us with information in connection with seeking employment with the Company.",20,com.levelex.gastroex
6874,"We Collect Information From Other Sources, We may also obtain information about you from outside sources.",20,com.levelex.gastroex
6875,Those third-party cookies and trackers may enable us to obtain aggregate demographic information and user statistics about you and your preferences from these third-party sources as well as our information we have about you.,10,com.levelex.gastroex
6876,"A ""device identifier"" is a mechanism whereby we may automatically collect an IP address, mobile advertising identifier or other unique user identifier information for the computer, mobile or other device being used to access the Sites or third-party websites or apps to which we may link for advertising purposes.",33,com.levelex.gastroex
6877,"We may use the device identifier to administer the Sites, help diagnose problems, analyze trends, track a user on the Sites, deliver advertising or obtain general demographic data.",6,com.levelex.gastroex
6878,"Generally, we use the information we collect, including information provided by you, your personal data, and aggregate/de-identified data, to provide and improve the Services.",1,com.levelex.gastroex
6879,We may share both personally identifiable and non-personally identifiable information in accordance with the practices described in this Privacy Policy.,7,com.levelex.gastroex
6880,We may share both personally identifiable and non-personally identifiable information in accordance with the practices described in this Privacy Policy.,1,com.levelex.gastroex
6881,"We may also use your personal data to contact you in ways other than e-mail or regular mail, such as via telephone contact or facsimile.",1,com.levelex.gastroex
6882,"If you do not consent to the way in which we may use your personal data, please do not submit any personal data to us.",1,com.levelex.gastroex
6883,"If you do not wish to receive other marketing materials from us and if you do not want us to share your personal data with other entities as stated in this Privacy Policy, please provide us with your exact name and address and advise us that you wish to opt-out for information sharing or receiving information from us or both as the case may be.",1,com.levelex.gastroex
6884,"If you do not wish to receive other marketing materials from us and if you do not want us to share your personal data with other entities as stated in this Privacy Policy, please provide us with your exact name and address and advise us that you wish to opt-out for information sharing or receiving information from us or both as the case may be.",2,com.levelex.gastroex
6885,"You have the right to confirmation as to whether or not we process your personal data and, where we do, access to the personal data, together with certain additional information.",1,com.levelex.gastroex
6886,"Where processing has been restricted on this basis, we may continue to store your personal data.",1,com.levelex.gastroex
6887,We collect various types of personal data about you during the course of your relationship with us.,1,com.levelex.gastroex
6888,"Within thirty days of receiving your written request, we will provide you with a Third-Party Direct Marketing Opt-Out Form so you may request that your personal data not be disclosed to third parties for their direct marketing purposes.",15,com.levelex.gastroex
6889,"To the extent the California Consumer Privacy Act or other state law is applicable, with certain exceptions and, including but not limited to in connection with data subject to federal regulation (i.e., the Health Insurance Portability and Accountability Act (HIPAA), the Gramm-Leach Bliley Act California (GLBA), the Fair Credit Reporting Act (FCRA), as applicable, the California Financial Information Privacy Act (CFIPA), the Federal Farm Credit Act of 1971, the Drivers' Privacy Protection Act (DPPA), the Confidentiality of Medical Information Act (CMIA), certain laws concerning clinical trials data, the First Amendment and related law), contractual rights and obligations, and certain other exceptions based upon applicable state law, we provide California, Colorado, Connecticut, Oregon, Nevada, Texas, Utah or Virginia residents with the following rights with respect to our data collection and data processing of such residents' personal data (excluding de-identified or aggregate data) which is collected in that resident's state, processed in that resident's state, or part of a transaction occurring in such state: the right to know whether your personal data was collected by us.",1,com.levelex.gastroex
6890,"These exceptions may include complete the transaction for which we collected the personal information, provide a good or service that you requested, take actions reasonably anticipated within the context of our ongoing business relationship with you, or otherwise perform our contract with you.",1,com.levelex.gastroex
6891,"The ""APPLICATION"" may collect and store personal information of the ""USER"", such as: Name, nationality, residence, electronic address, age, gender, connections, telephone number, interests and activities.",5,com.scrapmechanic.guide
6892,"The ""APPLICATION"" may collect and store personal information of the ""USER"", such as: Name, nationality, residence, electronic address, age, gender, connections, telephone number, interests and activities.",1,com.scrapmechanic.guide
6893,"The ""APPLICATION"" may collect and store personal information of the ""USER"", such as: Name, nationality, residence, electronic address, age, gender, connections, telephone number, interests and activities.",16,com.scrapmechanic.guide
6894,"We receive and store certain types of information automatically when you interact with us, such as information about how you use our Services.",14,com.tonielrosoft.classicludofree
6895,"When you sign-in to our games with Facebook, Google, Apple or another provider, we use the identity and friends from that provider so that you can play the same game on different devices, pick up where you left-off, and interact with your friends",1,com.tonielrosoft.classicludofree
6896,"We receive and store certain types of information automatically when you interact with us, such as information about the device you use to access our Services such as its model, operating system, screen resolution, web browser, IP address, Media Access Control address, Advertising Identifier, language and other technical information such as cookies and randomly generated unique identifiers (i.e. DB ID, Device ID).",21,com.tonielrosoft.classicludofree
6897,"Sometimes we collect information about you from third parties, such as Apple, Inc, Facebook, or Google Inc.",20,com.tonielrosoft.classicludofree
6898,We receive information about you such as the country you are in.,20,com.tonielrosoft.classicludofree
6899,"If you log into our Services through a social media account (such as Facebook) we will collect your basic profile information such as your current profile picture and your friend list, this lets you interact with your friends who are also using our Services when you use in-app features such Game Center we will collect information such as your user name.",13,com.tonielrosoft.classicludofree
6900,"if you participate in our focus testing, we will use that information to assist in the development and launch of our games, if you buy our merchandise we will use your information to complete the purchase, if you email us we will use your name and email to respond or to deliver our Services to you, to personalize and continually improve your experience of our Services, to offer our Services to you and to tell you about new Service offerings, updates and other information about our Services that might be relevant to you, to advertise our Services to you, to aggregate de-identified information across the different Services offered by us, to provide multiplayer gaming, social networking and gaming console services to you.",5,com.tonielrosoft.classicludofree
6901,"if you participate in our focus testing, we will use that information to assist in the development and launch of our games, if you buy our merchandise we will use your information to complete the purchase, if you email us we will use your name and email to respond or to deliver our Services to you, to personalize and continually improve your experience of our Services, to offer our Services to you and to tell you about new Service offerings, updates and other information about our Services that might be relevant to you, to advertise our Services to you, to aggregate de-identified information across the different Services offered by us, to provide multiplayer gaming, social networking and gaming console services to you.",4,com.tonielrosoft.classicludofree
6902,We do not provide your personal information to advertisers.,8,com.tonielrosoft.classicludofree
6903,We do not provide your personal information to advertisers.,1,com.tonielrosoft.classicludofree
6904,"We may disclose the personal information we hold about you in the following circumstances: if we are required or authorised to disclose by law or a law enforcement agency to our business partners in the course of providing our Services to you, or generally in the conduct of our business.",1,com.tonielrosoft.classicludofree
6905,If we use or disclose personal information about you in those circumstances we will make a written record of such use or disclosure.,1,com.tonielrosoft.classicludofree
6906,"Below is a list of some, but not all, third parties that we actively share user information and site usage data with (this list is subject to change)",14,com.tonielrosoft.classicludofree
6907,"Below is a list of some, but not all, third parties that we actively share user information and site usage data with (this list is subject to change)",39,com.tonielrosoft.classicludofree
6908,We use those Information about you to display your profile picture and name on any of our apps that you use.,20,com.tonielrosoft.classicludofree
6909,We use those Information about you to display your profile picture and name on any of our apps that you use.,5,com.tonielrosoft.classicludofree
6910,We will repond to your complaint as soon as we receive your email.,4,com.tonielrosoft.classicludofree
6911,"Our privacy policy tells you what personal data and nonpersonal data we may collect from you, how we collect them, how we protect them, how we share them, how you can access and change them, and how you can limit our sharing of them.",1,com.bimiboo.phone
6912,"We collect the following types of information about you: identity Data: full name, date of birth and gender.",5,au.edu.qld.kingscollege.kcc
